"no stimulus","10 min","15 min","30 min","1h","no stimulus","10 min","15 min","30 min","1h",
1.3970,0.9241,3.7564,0.9897,1.3720,1398.3235,271.1356,348.3464,410.2946,600.1793,4.0000
1.4649,0.8645,1.5150,1.1667,1.3025,966.9306,386.0540,795.4508,322.3102,477.1807,4.0000
1.1125,0.8849,2.9071,1.2904,8.1718,392.7875,193.9248,240.1615,796.3486,629.8067,4.0000
1.0876,1.5202,4.8082,1.7146,1.2315,1204.8476,702.9774,238.8148,220.4099,556.1871,4.0000
1.0222,0.8704,1.1770,2.3244,8.0302,689.9593,180.0089,393.6853,462.3670,1037.8568,4.0000
0.9486,1.3534,2.0678,4.6602,3.7817,400.4188,524.3152,807.5711,151.7282,415.6814,4.0000
0.9011,0.7445,0.7722,1.7947,3.8683,232.9791,229.8368,340.7151,599.7304,913.0626,4.0000
1.0760,1.6659,1.1606,1.7717,1.3000,441.2687,314.6789,561.1250,730.3603,1121.8011,4.0000
1.0906,0.9127,5.1572,0.7795,0.7292,630.7045,274.2779,423.3127,158.4617,972.7663,4.0000
0.9599,1.5440,1.5688,1.3452,7.3577,588.9568,750.5608,587.6101,613.1974,830.9139,4.0000
1.0365,1.4241,7.6931,7.1827,0.7617,236.1214,322.3102,205.5962,392.7875,1378.1230,4.0000
1.2433,1.2782,2.5196,1.1825,1.0520,473.5895,251.3840,380.2183,658.5363,1014.5140,4.0000
1.3312,2.1240,5.3389,1.3655,0.8103,680.5324,179.1111,358.2222,604.2194,332.6349,4.0000
0.9042,1.1852,1.3079,2.3152,1.1243,280.5625,234.3258,196.1693,355.0799,489.3010,4.0000
0.7495,1.1483,3.5416,4.9072,1.2078,166.9908,502.7680,259.9131,1015.8607,470.8961,4.0000
1.2604,1.3487,1.7911,0.7598,1.3231,605.1172,294.9273,211.8808,372.5870,352.8354,4.0000
0.8809,1.2141,0.9268,3.9571,2.5146,168.7864,181.8045,553.4937,851.1144,840.3408,4.0000
1.1838,1.0701,1.2122,1.4307,1.4592,340.2662,431.3929,499.1768,776.5970,536.4355,4.0000
1.1605,1.4345,1.4849,6.7336,1.1571,287.2960,938.6499,530.5998,447.5533,239.2637,4.0000
1.6989,1.1121,1.2200,1.3138,1.5146,765.8234,277.4202,591.2013,882.9863,1132.1258,4.0000
1.2186,0.6131,2.0628,1.6153,3.1823,1337.7220,161.6040,327.6970,810.2645,380.6672,4.0000
0.7822,0.8252,1.0649,3.2089,8.1788,219.0632,544.9646,326.3503,1059.4040,316.0256,4.0000
1.0177,1.3542,1.1309,3.6264,1.2690,281.0114,346.9997,466.4071,948.5257,447.5533,4.0000
0.8017,1.8462,1.2274,0.7789,1.3345,201.1072,679.1857,159.3595,647.3138,470.4472,4.0000
0.8591,1.0165,1.0373,1.1332,1.4282,287.2960,285.9493,491.5455,801.7354,167.8886,4.0000
0.8236,1.0751,1.0477,3.5438,0.9860,182.2534,343.4085,328.1459,254.0774,439.0242,4.0000
0.8629,0.8100,1.2161,2.5184,1.2551,346.1019,202.9028,436.3308,266.1977,710.6087,4.0000
1.2724,1.5498,1.2521,8.0289,1.0887,255.4241,558.4316,186.2935,802.1843,367.2002,4.0000
0.8787,1.0366,1.1462,0.8427,0.9697,406.2545,204.6984,614.0952,391.4408,1045.4881,4.0000
0.9336,0.6472,0.8342,0.8142,0.6531,593.8947,206.4940,970.0729,333.0838,190.7825,4.0000
1.1669,1.3255,1.1062,0.6905,0.7001,311.0877,421.5171,898.6978,303.4564,375.2804,4.0000
0.8175,0.9983,1.1193,0.9965,3.0610,226.6945,184.9468,724.5246,844.8298,701.6307,4.0000
0.6886,0.9218,0.7820,1.9650,6.2694,414.7836,212.3297,158.0128,521.1729,914.4093,4.0000
0.8477,0.8292,3.3318,3.7195,2.5327,948.5257,353.2843,421.5171,1001.4959,335.7772,4.0000
0.7718,0.8159,1.3488,0.8465,1.5344,394.1342,880.7418,158.4617,1028.4299,540.9245,4.0000
0.7364,1.0528,0.9479,1.5995,2.1349,786.9217,386.9518,362.2623,952.1169,373.4848,4.0000
0.9919,1.1989,0.9343,0.8030,1.1422,223.1033,639.6825,235.6725,1061.1996,159.3595,4.0000
1.2219,1.1368,1.2563,3.8562,8.3371,359.1200,432.7396,180.0089,884.3330,692.6527,4.0000
1.0711,0.8907,0.8521,1.2896,1.9224,301.2119,233.8769,158.9106,273.8290,172.3776,4.0000
0.7453,0.7959,1.0560,0.8145,1.6137,157.5639,241.9571,259.0153,751.4586,444.8599,4.0000
0.9748,0.9409,3.0201,3.3809,2.4495,899.1467,1273.9782,577.2854,833.6073,296.2740,4.0000
1.1114,0.9289,0.9652,1.1372,0.9613,454.2868,462.8159,172.3776,789.1662,356.8755,4.0000
1.3014,1.3733,2.6327,1.4746,1.3305,287.7449,632.5001,319.1679,1004.6382,566.9607,4.0000
0.7892,1.5523,1.1141,1.2129,8.3583,242.8549,846.6254,235.2236,638.3358,193.4759,4.0000
1.1265,1.2044,1.0271,1.1858,14.7338,179.5600,223.1033,611.4018,982.1932,591.2013,4.0000
0.6793,1.4831,0.8628,1.4115,1.6574,152.1771,424.2105,1079.6045,303.9053,452.0423,4.0000
0.8125,1.3818,0.8108,1.1844,5.8872,578.1832,510.3993,278.3180,773.4547,200.6583,4.0000
1.1868,1.6039,2.7043,1.4017,2.1993,699.8351,650.0072,211.8808,214.1253,204.6984,4.0000
0.8958,1.9652,1.3386,1.0444,9.6166,378.8716,1115.9654,1195.4207,1161.7532,1219.2124,4.0000
0.8968,1.0280,1.7608,1.9083,1.3197,373.4848,210.0852,343.8574,233.8769,738.8894,4.0000
1.0389,1.4633,1.3097,1.0668,1.8626,1428.3998,777.0459,409.3968,540.4756,428.6995,4.0000
0.7835,1.4746,0.7999,1.3091,1.8952,150.3815,758.1921,322.7591,675.1456,653.5984,4.0000
1.0635,1.3178,1.0153,0.7657,1.5437,750.1119,534.1910,634.2957,213.6764,636.5402,4.0000
0.9105,1.1898,0.9579,0.8975,1.4895,404.0100,614.9930,522.0707,805.3266,341.6129,4.0000
1.4160,0.9022,5.1967,0.8771,0.9170,720.9334,500.9724,798.1442,545.4135,250.0373,4.0000
0.9847,0.7583,1.0383,2.2613,1.0918,386.9518,181.3556,673.3500,1260.5112,809.8156,4.0000
0.7718,0.9834,2.9968,0.6966,1.2768,697.1417,333.5327,558.4316,938.6499,895.5555,4.0000
0.7007,1.7131,3.2662,1.9882,5.6656,301.6608,344.3063,702.9774,350.1420,778.3926,4.0000
1.0595,1.1414,2.1388,1.0195,1.4195,767.1701,689.9593,194.8226,976.3575,621.7265,4.0000
0.9783,4.8860,1.7558,1.6406,1.4219,764.0278,151.7282,392.3386,359.5689,759.0899,4.0000
0.8512,1.4306,2.3073,0.9905,2.3707,507.7059,327.6970,250.0373,443.0643,578.6321,4.0000
1.1140,1.5345,1.1595,1.1397,1.0608,685.9192,631.1534,1103.8451,364.9557,765.3745,4.0000
1.3808,1.6959,1.4573,1.0251,1.0532,377.0760,232.5302,932.3653,663.4742,720.0356,4.0000
1.0400,1.5364,1.2677,1.8876,1.1904,388.2985,1368.6961,212.3297,818.7936,895.5555,4.0000
1.2704,1.1861,1.4035,1.0832,1.0442,658.0874,504.1147,614.0952,881.6396,589.8546,4.0000
1.4263,1.0931,1.1349,3.2878,2.0316,358.2222,537.7822,289.5405,1124.0456,443.0643,4.0000
1.7878,2.5976,1.0921,7.9078,1.4593,253.1796,1335.0286,613.6463,353.7332,463.2648,4.0000
1.2994,1.7436,0.9813,2.0737,1.6430,496.9323,664.3720,545.4135,726.3202,673.3500,4.0000
1.3393,1.0271,1.4007,1.1208,1.3519,638.7847,461.4692,226.2456,908.1247,556.1871,4.0000
1.5850,1.3463,1.4127,2.0339,4.6724,717.3422,1457.1294,723.1779,324.1058,625.3177,4.0000
1.2574,1.4300,1.0350,1.2403,1.8204,375.2804,308.8432,623.5221,461.4692,229.8368,4.0000
0.8273,2.0895,5.5479,1.1297,3.1280,224.0011,1419.4218,253.6285,808.9178,230.7346,4.0000
0.9917,1.4265,3.4831,0.8908,1.5182,403.5611,922.0406,378.8716,975.0108,208.2896,4.0000
1.1344,1.0453,0.8169,4.3364,2.1520,1060.3018,699.3862,459.2247,1297.7699,356.4266,4.0000
0.8070,1.2867,1.2304,6.4812,1.6807,921.5917,830.4650,801.2865,350.5909,341.6129,4.0000
0.9367,1.0557,0.9022,2.6180,2.7019,589.8546,313.7811,350.1420,947.1790,299.4163,4.0000
1.2519,1.0996,0.8051,0.9540,1.4752,167.4397,507.2570,1227.7415,566.9607,372.5870,4.0000
1.0255,1.5791,0.9720,1.1141,8.6188,640.1314,818.3447,221.7566,643.7226,714.1999,4.0000
0.8959,1.4620,0.8650,1.6789,12.2525,795.4508,842.1364,186.7424,283.2559,505.9103,4.0000
1.0024,0.9423,1.4251,1.1854,2.1961,360.4667,274.2779,817.8958,978.6020,474.4873,4.0000
0.7782,1.2077,5.6430,1.3501,2.4914,502.3191,847.5232,1011.8206,966.0328,533.2932,4.0000
0.6616,1.2687,1.8883,1.0790,1.4333,340.7151,564.2673,281.4603,562.4717,400.4188,4.0000
0.8243,1.3873,3.8541,1.0680,1.8152,170.5820,494.6878,305.7009,1387.1010,395.0320,4.0000
0.8362,0.6815,1.8221,1.0127,1.5174,154.8705,158.9106,274.2779,1095.3160,843.0342,4.0000
0.8647,0.9875,2.9569,0.8187,1.5615,310.1899,695.3461,184.9468,267.5444,367.6491,4.0000
0.7178,0.9380,1.1467,1.6227,6.5781,347.8975,522.0707,165.6441,212.3297,217.7165,4.0000
0.7855,0.7816,0.9814,1.2072,11.9428,402.2144,195.2715,731.2581,245.0994,1001.0470,4.0000
0.8350,1.1438,0.9559,9.7314,1.7568,836.7496,645.5182,476.7318,775.2503,590.3035,4.0000
0.7820,0.8359,1.2728,1.0276,1.6997,362.7112,329.4926,327.6970,178.2133,299.8652,4.0000
1.0095,1.0213,3.3823,1.1897,2.8451,474.9362,551.2492,1159.0598,173.2754,372.5870,4.0000
1.3404,1.3963,0.9423,1.0981,4.3898,1167.5889,620.3798,395.9298,154.8705,444.4110,4.0000
1.2152,1.5438,3.2560,2.3599,4.2274,373.0359,509.9504,620.3798,461.4692,248.2417,4.0000
0.9546,1.3712,1.2107,1.5503,3.2442,936.4054,642.3759,776.1481,470.4472,210.5341,4.0000
0.8542,0.9264,1.9513,5.8580,2.9757,271.1356,261.2598,747.4185,213.6764,186.2935,4.0000
0.7972,0.7802,1.0499,1.4045,23.3069,172.8265,395.0320,783.7794,743.3784,239.7126,4.0000
1.5432,0.8450,1.6666,1.3036,2.2051,339.8173,243.7527,444.8599,412.0902,232.5302,4.0000
1.0421,0.8116,0.9354,3.7722,1.1840,1077.3600,183.1512,692.2038,556.1871,334.4305,4.0000
0.9695,1.2473,2.4236,9.3469,1.1281,575.4898,1144.6950,240.6104,686.8170,189.4358,4.0000
1.2739,1.0484,3.4650,5.5163,1.6369,641.4781,263.9532,632.9490,370.7914,556.6360,4.0000
1.1749,0.8467,0.6311,4.2582,1.8071,673.7989,153.0749,496.9323,454.7357,627.5622,4.0000
1.0117,2.0590,7.8050,1.5748,1.6596,469.5494,577.2854,949.4235,534.1910,365.8535,4.0000
1.0592,1.9102,1.8045,3.3557,2.4481,610.9529,593.8947,849.3188,328.1459,160.2573,4.0000
1.4912,1.3959,2.9382,1.1530,1.5722,184.4979,752.3564,303.9053,649.1094,361.8134,4.0000
0.7968,1.1073,1.4774,0.7285,1.3348,229.3879,616.3397,633.8468,183.6001,545.8624,4.0000
0.9113,0.9742,1.8944,5.4081,1.0330,197.0671,689.0615,237.0192,1018.5541,191.6803,4.0000
1.1191,1.0304,1.6185,0.7172,1.8555,866.3770,574.5920,367.2002,664.3720,535.5377,4.0000
1.0405,1.1868,1.2660,0.8826,0.8183,374.3826,252.7307,242.8549,516.6839,361.8134,4.0000
0.8861,0.9570,3.4868,1.3217,1.3142,522.0707,164.2974,160.2573,1062.5463,314.6789,4.0000
1.0574,0.9058,0.8641,0.8670,0.8407,826.4249,357.7733,160.7062,1080.9512,311.0877,4.0000
0.8746,1.3063,4.1631,1.3870,1.2762,751.0097,191.2314,291.3361,716.8933,233.8769,4.0000
1.1150,2.7916,2.1307,0.9235,3.3861,692.2038,708.8131,596.1392,936.4054,352.8354,4.0000
0.7864,1.1830,6.5844,4.9339,9.9769,271.1356,906.7780,817.8958,1296.8721,555.7382,4.0000
1.0317,0.9375,3.1897,0.9160,1.3427,486.1587,408.9479,195.2715,726.3202,238.3659,4.0000
0.7243,1.1478,0.7016,1.2856,2.2188,152.1771,286.3982,211.8808,1234.4750,302.5586,4.0000
1.0089,1.3408,0.7886,0.7790,1.3412,299.8652,456.0824,1025.2876,594.7925,439.9220,4.0000
0.9110,1.0183,2.9836,1.3687,2.1098,150.3815,752.3564,171.0309,549.4536,318.2701,4.0000
0.7240,1.8070,2.8049,1.2503,1.3660,202.0050,351.4887,527.4575,1040.9991,364.5068,4.0000
0.6150,1.6844,1.3934,0.6070,1.6580,430.0462,475.8340,1361.0648,610.9529,418.8237,4.0000
0.6821,1.2351,0.9358,1.0875,1.8848,777.4948,613.6463,369.4447,578.6321,532.8443,4.0000
1.0305,2.5606,0.7356,0.9465,4.8033,689.9593,351.0398,825.9760,1098.9072,450.6956,4.0000
0.9171,1.0338,0.9845,1.1296,5.0577,177.3155,1142.0016,782.4327,1180.1581,510.3993,4.0000
2.3712,1.4520,1.1645,1.4357,1.7181,1153.2241,392.7875,156.2172,729.0136,549.4536,4.0000
0.8736,0.9516,3.0190,1.2763,10.5431,654.0473,225.3478,314.6789,757.7432,1301.3611,4.0000
0.7877,0.9993,5.1750,1.0362,8.6346,528.8042,270.6867,678.7368,670.2077,636.5402,4.0000
1.8282,0.9171,1.5739,1.0681,1.2218,189.4358,421.0682,288.1938,310.6388,650.4561,4.0000
1.2660,0.9343,2.0557,1.0642,1.5087,399.9699,469.1005,539.5778,196.6182,224.8989,4.0000
0.9292,0.7057,1.1780,1.8152,9.6684,330.8393,575.4898,461.9181,311.0877,620.8287,4.0000
0.8235,1.0822,1.2786,5.7044,1.7715,164.7463,689.9593,286.3982,1113.7209,511.7460,4.0000
1.3751,1.0657,1.2365,1.6535,2.3251,676.0434,571.0008,443.9621,220.8588,474.0384,4.0000
1.6776,0.9038,0.7947,1.2193,1.4065,592.5480,246.8950,292.6828,539.5778,551.2492,4.0000
0.8711,1.1419,1.0504,2.2103,5.4400,188.0891,843.4831,876.2528,598.3837,267.0955,4.0000
0.9491,1.2395,0.7816,1.5315,1.7607,166.9908,307.9454,506.8081,843.9320,386.5029,4.0000
1.0094,1.3240,0.8030,1.1915,10.1890,202.4539,320.5146,271.5845,1146.4906,1493.0414,4.0000
0.9956,1.0523,1.1035,1.1703,2.6333,1289.6897,420.6193,278.7669,1178.8114,422.4149,4.0000
0.7817,1.2082,1.4366,0.8452,4.1708,1040.1013,545.8624,522.0707,1365.1049,210.9830,4.0000
0.7223,1.0440,0.8080,0.7572,4.9285,180.0089,746.9696,303.0075,875.3550,567.4096,4.0000
0.9046,1.0033,3.6435,1.1775,1.1983,301.2119,505.4614,697.5906,1287.4452,495.5856,4.0000
0.7955,0.9599,1.2410,0.9412,1.6755,310.1899,256.7708,932.3653,891.0665,531.0487,4.0000
1.0837,0.9478,9.0791,2.7654,13.7891,202.0050,700.7329,1030.2255,446.6555,665.2698,4.0000
0.8346,1.0887,1.1055,1.9438,4.0338,1494.8370,1391.1411,166.5419,879.8440,521.1729,4.0000
0.8761,0.9356,1.5647,0.6699,2.1738,1006.8827,351.4887,1057.6084,829.5672,417.0281,4.0000
0.6769,1.0960,1.1238,1.2148,1.1595,276.5224,588.0590,256.7708,1089.4803,170.5820,4.0000
1.4572,1.2850,1.2174,0.9369,1.1910,843.0342,597.0370,983.5399,955.7081,250.0373,4.0000
0.7613,1.2033,1.0414,2.0259,1.5824,595.2414,536.4355,363.1601,458.3269,781.5349,4.0000
0.8137,1.2782,0.8395,5.4339,1.1395,362.2623,560.6761,364.9557,854.7056,556.6360,4.0000
0.8002,1.4156,0.8088,2.9759,4.2177,1024.3898,691.7549,397.2765,526.1108,534.1910,4.0000
1.0025,1.2802,0.7309,3.7743,2.9730,1091.2759,466.8560,522.5196,1324.7039,442.1665,4.0000
1.6657,0.9943,1.0778,0.6113,8.4830,383.3606,252.7307,978.6020,744.2762,696.2439,4.0000
1.1290,1.3811,1.2801,6.0976,1.3121,309.2921,618.1353,1476.8810,1052.2216,421.9660,4.0000
0.7287,1.1443,0.6264,0.8109,1.2835,453.8379,716.8933,167.4397,680.5324,395.4809,4.0000
0.9265,0.9675,1.0290,1.2377,2.3775,1006.4338,620.3798,1469.6986,890.6176,171.0309,4.0000
0.6600,1.1557,1.2388,4.2259,1.7025,972.3174,609.1573,302.5586,304.3542,465.5093,4.0000
1.7466,1.0272,0.9045,1.4064,1.5455,713.3021,543.1690,153.9727,391.8897,392.7875,4.0000
1.5606,1.3977,0.8439,1.7799,1.5486,430.4951,881.6396,162.0529,694.4483,687.2659,4.0000
1.0225,1.8330,0.9265,2.3965,1.3663,544.0668,663.0253,361.8134,382.4628,500.9724,4.0000
1.1571,1.1582,0.9798,4.0519,1.4949,261.7087,1451.7426,360.0178,715.0977,556.6360,4.0000
1.8718,0.8372,1.2368,1.1867,1.5547,418.8237,216.3698,862.7858,545.4135,468.6516,4.0000
1.3378,1.2342,1.2412,3.9087,11.1783,373.0359,804.8777,876.2528,771.2102,1017.2074,4.0000
0.9357,1.0363,4.1259,0.7885,6.7432,211.4319,855.1545,873.1105,194.3737,465.5093,4.0000
1.5855,1.2823,1.0328,1.0392,1.3716,263.0554,761.3344,357.7733,658.0874,398.1743,4.0000
1.5743,0.7856,0.9705,1.5433,1.8543,197.0671,188.9869,826.8738,198.8627,664.3720,4.0000
1.1251,1.5118,0.8381,1.3922,9.5554,1160.4065,722.7290,228.4901,229.8368,711.0576,4.0000
0.9401,0.9982,0.7704,0.7496,1.3652,205.1473,178.2133,182.2534,322.3102,685.0214,4.0000
1.0891,0.9989,0.7152,1.8930,1.6668,260.3620,622.1754,1185.9938,202.4539,202.9028,4.0000
1.4261,1.4982,1.3151,5.4382,1.8307,204.6984,480.7719,711.9554,1487.6546,781.9838,4.0000
1.7742,1.5071,0.9776,1.6089,1.8448,602.8727,341.1640,258.5664,193.4759,475.3851,4.0000
1.1437,1.1228,5.5184,6.4742,1.3799,291.7850,685.0214,554.8404,605.1172,171.9287,4.0000
0.8472,1.1233,1.3203,2.7744,1.4947,251.8329,550.8003,676.4923,690.4082,520.7240,4.0000
0.6443,0.9728,1.0647,0.9765,0.9414,1398.3235,363.6090,694.4483,729.0136,179.1111,4.0000
0.7198,1.2262,1.3498,0.8682,0.8420,1033.8167,1335.9264,426.9039,917.5516,182.7023,4.0000
0.6863,0.9883,1.1318,3.3514,0.9758,947.6279,1064.3419,239.2637,682.3280,211.4319,4.0000
1.0563,1.4685,1.0967,0.9466,2.0046,625.3177,704.7730,496.0345,964.2372,607.3617,4.0000
0.8559,0.9947,1.5896,1.2349,,597.9348,309.2921,570.1030,1106.9874,,4.0000
0.7008,1.1109,6.9492,1.7354,,427.3528,525.2130,242.8549,1104.7429,,4.0000
0.6390,1.1261,1.3685,0.9787,,342.0618,329.4926,513.5416,264.8510,,4.0000
0.7504,1.6175,2.0062,0.9404,,252.7307,298.9674,503.2169,1213.3767,,4.0000
0.7777,1.2003,2.5977,1.3375,,1449.9470,863.6836,298.0696,1259.1645,,4.0000
0.7964,0.8918,1.0713,0.8243,,438.1264,330.8393,332.6349,645.0693,,4.0000
0.7753,0.8828,2.9877,0.9181,,489.3010,415.2325,452.0423,324.1058,,4.0000
0.9636,1.5809,1.2654,0.7078,,289.5405,361.3645,528.3553,1293.2809,,4.0000
0.8202,1.6028,1.1038,1.2579,,398.6232,533.2932,875.3550,592.0991,,4.0000
0.6251,1.3047,0.8365,0.9561,,347.4486,719.5867,219.0632,1007.3316,,4.0000
0.8059,1.3883,0.8691,0.9694,,1376.7763,692.2038,322.3102,1008.2294,,4.0000
0.6668,1.4516,0.9986,1.4515,,367.6491,348.7953,705.2219,1004.6382,,4.0000
0.9499,1.8968,1.0430,0.7791,,881.1907,612.7485,1316.6237,902.7379,,4.0000
0.7231,1.3072,0.9912,1.0335,,987.1311,368.0980,586.2634,220.4099,,4.0000
0.8749,0.9378,0.8973,0.6099,,788.2684,159.3595,212.7786,952.1169,,4.0000
0.6396,1.5746,0.9861,1.2642,,894.6577,952.5658,631.6023,804.4288,,4.0000
0.6667,1.3008,0.8981,0.5950,,1029.3277,576.3876,810.2645,276.9713,,4.0000
0.6233,1.0089,0.8933,1.2379,,184.4979,368.9958,629.8067,746.9696,,4.0000
0.6195,1.4119,0.8431,0.7901,,226.6945,1108.3341,169.6842,680.9813,,4.0000
0.8209,1.4025,0.9316,0.9253,,1404.6081,221.3077,479.8741,254.5263,,4.0000
0.7746,1.1699,0.9690,1.8252,,664.8209,204.6984,330.3904,682.3280,,4.0000
0.7996,1.1979,0.7971,2.1605,,1095.7649,595.2414,216.8187,733.9515,,4.0000
0.5261,1.6134,0.8728,5.0174,,672.0033,677.8390,199.3116,575.9387,,4.0000
0.8426,1.3842,1.0735,0.9064,,1120.4544,554.3915,900.0445,614.5441,,4.0000
0.7933,1.5673,1.6186,1.4335,,284.1537,531.9465,672.0033,636.9891,,4.0000
0.5301,1.4592,1.3782,1.2361,,625.3177,318.2701,567.8585,953.4636,,4.0000
0.5528,1.7438,7.6032,1.0984,,528.3553,673.3500,747.4185,168.3375,,4.0000
0.8582,1.0528,1.1904,1.1166,,1352.0868,464.1626,609.6062,1174.7713,,4.0000
0.6631,1.3190,0.9841,1.3078,,265.2999,684.5725,606.9128,315.1278,,4.0000
0.5557,1.2458,0.7765,0.9444,,853.8078,1458.4761,476.7318,710.1598,,4.0000
0.8876,1.2287,0.8525,8.7772,,280.5625,631.6023,363.6090,217.7165,,4.0000
0.9296,1.2862,0.7811,1.6344,,266.6466,971.4196,303.9053,515.3372,,4.0000
0.8348,1.1233,1.1043,7.3226,,464.1626,289.9894,1071.0754,565.6140,,4.0000
1.1459,0.9752,0.8082,1.0051,,563.8184,231.1835,160.2573,527.0086,,4.0000
0.8028,1.4296,0.9152,4.0635,,250.0373,584.9167,375.2804,509.9504,,4.0000
0.7416,1.9682,0.8243,4.2982,,346.9997,581.3255,387.4007,1237.1684,,4.0000
0.8755,1.5316,0.9428,0.7225,,360.9156,782.4327,878.4973,541.3734,,4.0000
1.5964,1.2855,0.7702,1.3335,,318.2701,410.7435,212.3297,729.9114,,4.0000
1.2199,0.8813,0.8580,1.1525,,1072.4221,155.3194,1461.1695,1351.1890,,4.0000
0.8582,1.2406,3.8997,9.0886,,284.6026,793.2063,1497.5304,308.3943,,4.0000
0.8046,0.9216,0.8409,3.4391,,788.2684,569.2052,469.9983,164.2974,,4.0000
0.9012,0.7678,1.5116,0.7932,,162.5018,263.9532,722.7290,1173.8735,,4.0000
0.8489,1.3127,1.5119,2.2838,,166.5419,699.3862,895.5555,862.3369,,4.0000
0.9507,1.2982,1.5248,1.0985,,204.2495,465.0604,716.8933,693.1016,,4.0000
1.7600,1.4094,1.1553,1.0634,,576.3876,537.3333,743.8273,506.8081,,4.0000
1.0504,1.2944,0.9534,0.8689,,810.7134,686.8170,399.0721,626.2155,,4.0000
0.7692,1.4898,2.1710,1.0668,,617.2375,333.0838,1298.2188,300.7630,,4.0000
1.0593,1.1671,0.9196,2.9828,,777.4948,1305.4012,210.5341,996.1091,,4.0000
1.0609,0.8624,0.7113,2.9858,,1467.4541,364.0579,230.2857,748.7652,,4.0000
0.7895,1.3787,1.4474,0.5978,,196.1693,163.8485,683.6747,724.9735,,4.0000
0.7833,1.5037,1.0900,1.1688,,806.2244,473.1406,923.8362,1225.4970,,4.0000
0.8823,1.2434,0.9169,1.0541,,1047.7326,857.8479,160.2573,1288.7919,,4.0000
0.8339,1.2408,0.8943,0.7979,,811.6112,532.3954,259.0153,635.1935,,4.0000
1.0041,1.6728,0.8249,0.6824,,1392.0389,824.6293,170.1331,206.4940,,4.0000
1.0607,1.0468,1.0936,1.0772,,256.3219,656.2918,239.2637,959.2993,,4.0000
0.6285,1.1589,3.3727,0.8077,,663.0253,504.1147,1280.7117,1336.3753,,4.0000
0.7497,1.0565,1.4035,1.1054,,1099.3561,172.3776,725.4224,1185.9938,,4.0000
0.5711,1.0234,1.6808,3.3382,,444.8599,209.1874,636.0913,814.3046,,4.0000
0.7863,1.6407,0.9309,0.9651,,1128.5346,205.5962,157.1150,597.4859,,4.0000
0.9347,1.4200,1.0863,1.0515,,1031.5722,1088.5825,622.6243,320.9635,,4.0000
1.2142,0.7673,6.9492,0.9160,,422.8638,154.4216,465.5093,752.8053,,4.0000
0.7561,1.2986,1.1259,3.1985,,236.1214,1218.7635,216.8187,497.8301,,4.0000
0.7897,1.4913,1.2653,1.0124,,611.4018,241.0593,299.8652,1076.0133,,4.0000
0.9900,1.4674,2.6678,0.8355,,714.1999,338.4706,1093.0715,842.5853,,4.0000
1.2565,1.6758,1.0619,0.8604,,323.6569,654.9451,840.7897,715.5466,,4.0000
0.7582,2.1534,3.6187,0.7981,,946.7301,341.6129,174.1732,864.5814,,4.0000
0.7482,1.6665,1.9934,0.8179,,179.5600,347.8975,323.2080,669.7588,,4.0000
0.7143,1.2478,0.9611,4.0379,,841.2386,171.4798,607.3617,1255.1244,,4.0000
0.7622,0.9753,1.3770,5.2186,,1251.0843,264.8510,483.4653,1390.6922,,4.0000
0.6905,1.5054,1.5618,1.5893,,896.9022,945.8323,623.9710,297.6207,,4.0000
0.8248,1.8670,1.1694,1.5648,,162.0529,321.4124,250.4862,334.8794,,4.0000
0.8618,1.5397,1.4871,1.7235,,663.0253,351.0398,183.6001,720.9334,,4.0000
0.8428,1.1048,1.4440,1.1576,,1128.9835,449.7978,720.0356,300.7630,,4.0000
0.9654,1.9379,1.1753,0.9003,,1238.5151,747.8674,522.0707,278.3180,,4.0000
1.0413,0.8263,1.2329,0.8108,,455.6335,402.6633,201.5561,184.4979,,4.0000
0.9655,0.9961,0.8670,3.6909,,329.4926,344.3063,650.4561,1172.0779,,4.0000
1.0716,1.2481,1.2160,0.9533,,889.7198,271.1356,207.8407,729.0136,,4.0000
1.2095,1.2149,1.3675,0.8811,,293.1317,1065.6886,496.0345,479.8741,,4.0000
1.0011,0.8881,3.2150,0.7920,,1381.2653,179.5600,797.2464,218.1654,,4.0000
0.6124,1.1507,1.1761,1.0722,,174.6221,207.3918,285.9493,505.4614,,4.0000
0.7938,1.0358,0.9680,0.9546,,777.4948,286.8471,310.1899,690.8571,,4.0000
0.8935,1.2921,1.1631,1.7622,,567.8585,631.1534,616.3397,922.0406,,4.0000
0.6832,0.8677,1.1569,1.3620,,520.7240,814.3046,522.5196,337.1239,,4.0000
0.6807,0.8482,1.1802,1.6116,,561.5739,197.9649,305.7009,677.3901,,4.0000
0.8770,1.0420,1.1578,0.9967,,1404.1592,1395.6301,236.5703,233.4280,,4.0000
0.8744,0.9046,1.4237,1.1456,,861.4391,326.3503,513.5416,346.1019,,4.0000
0.6032,1.2204,3.1728,1.4172,,333.5327,1413.5861,238.8148,451.1445,,4.0000
0.9784,1.5793,2.3646,4.4840,,605.1172,569.2052,302.5586,227.1434,,4.0000
0.9600,0.9810,1.4064,2.4689,,319.1679,294.0295,921.5917,213.6764,,4.0000
0.7461,0.8105,1.9461,1.8258,,289.0916,253.1796,353.7332,237.4681,,4.0000
0.8277,1.1179,8.2870,1.0692,,173.2754,254.9752,724.0757,402.2144,,4.0000
0.7849,1.0855,1.6725,1.2436,,679.6346,327.2481,717.3422,233.4280,,4.0000
